run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,18,10271.039186026443,22518.63907049687,0.44048330211690107,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,8,564,1500,472,92,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,30,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,19,10271.039186026443,19325.421895975793,0.17871806187567105,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,594,1500,472,122,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,20,10271.039186026443,23057.22851291678,0.20968725447497377,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,624,1500,472,152,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,21,10271.039186026443,18619.51507192431,0.15624412777448302,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,654,1500,472,182,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,22,10271.039186026443,24868.044838780344,0.26473808691419365,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,1,684,1500,472,212,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,23,10271.039186026443,20532.63277988484,0.22439416829005351,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,714,1500,472,242,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,24,10271.039186026443,19325.6226163968,0.20115062262457042,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,744,1500,472,272,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,25,10271.039186026443,21362.43248350116,0.1747519886591296,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,774,1500,472,302,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,26,10271.039186026443,19928.926977719813,0.19387246133686467,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,1,804,1500,472,332,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,27,10271.039186026443,19928.926977719813,0.20065562637577877,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,834,1500,472,362,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,28,10271.039186026443,20532.83350030584,0.18033119298315975,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,1,864,1500,472,392,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,29,10271.039186026443,22999.43805415855,0.1779626976041099,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,1,894,1500,472,422,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,30,10271.039186026443,20532.43205946384,0.18685771441328664,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,924,1500,472,452,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,2
